          (   6,    8) (   8,    7) (   7,    8) (   7,    7) (   7,    8) (   6,    6) (   6,    8) (   5,    8) (   8,    7) (   7,    7)
          (   8,    8) (   7,    8) (   6,    7) (   8,    7) (   8,    7) (   8,    4) (   8,    8) (   4,    7) (   7,    7) (   7,    8)
          (   8,    8) (   7,    7) (   8,    8) (   8,    5) (   7,    7) (   7,    7) (   6,    8) (   8,    8) (   5,    7) (   4,    8)
          (   7,    7) (   7,    7) (   8,    8) (   7,    7) (   8,    7) (   7,    6) (   6,    8) (   7,    5) (   5,    7) (   8,    8)
          (   6,    8) (   8,    6) (   6,    8) (   8,    7) (   8,    7) (   7,    8) (   6,    5) (   8,    8) (   8,    8) (   8,    7)
          (   8,    8) (   8,    7) (   5,    7) (   8,    7) (   8,    7) (   8,    7) (   6,    7) (   6,    5) (   6,    8) (   7,    8)
          (   7,    7) (   8,    6) (   6,    8) (   8,    8) (   6,    6) (   8,    7) (   7,    7) (   6,    8) (   7,    7) (   6,    8)
          (   6,    7) (   6,    8) (   8,    5) (   7,    8) (   5,    8) (   6,    7) (   8,    8) (   8,    8) (   7,    8) (   8,    8)
          (   7,    7) (   8,    8) (   8,    7) (   7,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    7) (   8,    8) (   8,    8)
          (   8,    7) (   8,    7) (   7,    6) (   7,    8) (   8,    8) (   7,    8) (   8,    8) (   8,    8) (   7,    6) (   7,    8)
          (   8,    8) (   7,    7) (   8,    7) (   7,    7) (   6,    8) (   7,    8) (   7,    5) (   7,    7) (   6,    7) (   8,    7)
          (   5,    7) (   8,    7) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   9 sent_total   5449  recv_total   5460

node  10  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   9,    2) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   6,    8) (   6,    7) (   8,    7) (   9,    8) (   8,    7) (   9,    8) (   9,    9) (   8,    9)
          (   8,    8) (   8,    9) (   8,    9) (   8,    9) (   9,    7) (   8,    9) (   7,    9) (   8,    8) (   8,    8) (   7,    9)
          (   8,    8) (   9,    8) (   8,    9) (   5,    8) (   7,    8) (   8,    7) (   9,    7) (   9,    8) (   9,    9) (   9,    8)
          (   8,    9) (   7,    8) (   8,    9) (   9,    8) (   7,    9) (   8,    7) (   8,    8) (   9,    9) (   9,    8) (   6,    7)
          (   8,    9) (   8,    8) (   8,    9) (   9,    9) (   8,    9) (   8,    7) (   7,    8) (   9,    8) (   9,    9) (   8,    8)
          (   6,    9) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node  10 sent_total    823  recv_total    828

